unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13
2,100,390,642.04,1586.01,38.85,23.331,21.61,9056.18,8135.5,8.4107,2388.05
2,101,392,641.96,1582.66,38.93,23.4257,21.61,9051.47,8140.13,8.3835,2388.01
2,102,391,642.44,1590.24,38.92,23.3453,21.6,9052.38,8136.45,8.4052,2388.04
2,103,392,642.05,1587.75,39.12,23.4403,21.61,9050.8,8144.59,8.4148,2388.02
2,104,390,642.41,1582.04,39.03,23.4053,21.61,9055.21,8142.03,8.4037,2388.07
2,105,392,641.94,1585.65,39.0,23.3467,21.61,9058.39,8140.65,8.4056,2388.05
2,106,393,641.87,1584.61,39.09,23.4154,21.61,9061.94,8133.6,8.3727,2387.97
2,107,393,642.52,1581.7,39.13,23.5191,21.61,9058.97,8136.62,8.3723,2388.05
2,108,391,642.24,1578.45,38.75,23.4441,21.61,9056.31,8136.72,8.3978,2388.04
2,109,391,642.12,1590.41,39.1,23.3497,21.61,9053.21,8145.36,8.4061,2387.99
2,110,391,642.29,1583.3,39.06,23.3997,21.61,9053.81,8140.04,8.3723,2388.02
2,111,392,642.24,1576.85,39.16,23.4703,21.61,9062.68,8137.95,8.4437,2387.99
2,112,392,642.49,1588.35,39.06,23.3444,21.61,9063.33,8138.79,8.4025,2388.0
2,113,391,641.95,1584.21,39.12,23.5029,21.61,9049.1,8141.12,8.3994,2387.99
2,114,391,642.13,1576.56,39.06,23.3784,21.61,9055.66,8138.67,8.4119,2388.02
2,115,390,642.16,1583.27,38.89,23.313,21.61,9055.06,8138.48,8.395,2388.03
2,116,391,642.38,1577.87,38.96,23.4542,21.61,9053.87,8145.28,8.3895,2388.02
2,117,392,641.97,1583.84,39.05,23.432,21.61,9056.45,8139.95,8.4365,2388.03
2,118,392,641.95,1580.49,39.04,23.2912,21.61,9055.61,8141.01,8.3735,2388.05
2,119,392,642.67,1585.06,38.74,23.3731,21.61,9054.52,8141.97,8.4236,2388.0
2,120,391,642.01,1589.61,39.18,23.4077,21.61,9056.54,8136.11,8.3666,2388.01
2,121,392,642.04,1580.19,39.09,23.3381,21.61,9053.67,8140.79,8.4134,2387.97
2,122,392,642.08,1585.52,38.88,23.3284,21.61,9051.03,8136.04,8.3783,2387.97
2,123,391,642.11,1588.59,38.86,23.4492,21.61,9056.3,8134.83,8.3887,2388.03
2,124,392,642.37,1583.12,39.03,23.3364,21.61,9053.57,8135.96,8.4049,2387.99
2,125,391,642.71,1586.32,39.09,23.3785,21.61,9060.56,8142.91,8.4012,2387.98
2,126,392,642.07,1587.45,38.91,23.3592,21.61,9057.08,8136.69,8.4243,2387.99
2,127,391,642.26,1586.65,39.08,23.34,21.61,9056.25,8134.49,8.4476,2388.08
2,128,392,641.54,1592.2,39.05,23.3966,21.6,9054.43,8142.32,8.4098,2388.05
2,129,392,641.66,1590.59,38.96,23.4331,21.6,9052.79,8139.65,8.3986,2387.99
2,130,391,642.06,1584.83,38.92,23.3645,21.61,9060.71,8137.8,8.4145,2388.05
2,131,392,641.96,1587.61,39.02,23.4016,21.61,9055.73,8141.5,8.4074,2387.98
2,132,390,642.01,1586.66,38.91,23.313,21.61,9059.84,8140.33,8.4102,2388.03
2,133,392,642.84,1581.22,38.89,23.2668,21.61,9060.79,8140.53,8.4054,2388.05
2,134,390,642.76,1586.44,38.95,23.3367,21.6,9061.2,8142.84,8.381,2388.02
2,135,392,642.02,1580.12,38.91,23.3992,21.61,9051.53,8129.68,8.4108,2388.03
2,136,389,642.06,1582.91,39.0,23.4236,21.61,9056.59,8142.13,8.3889,2387.99
2,137,391,642.46,1585.36,38.98,23.3517,21.61,9057.59,8135.55,8.369,2388.0
2,138,392,642.34,1585.19,38.82,23.4346,21.61,9063.57,8137.5,8.4125,2388.04
2,139,391,642.63,1590.88,38.94,23.4316,21.61,9057.55,8139.9,8.3919,2388.03
2,140,392,642.29,1593.7,39.01,23.474,21.61,9051.91,8139.78,8.4243,2387.95
2,141,393,642.07,1585.09,39.02,23.4038,21.61,9057.75,8137.35,8.4254,2388.05
2,142,391,641.91,1586.41,39.0,23.4716,21.61,9060.33,8134.04,8.3936,2388.04
2,143,393,642.31,1588.88,38.82,23.4197,21.61,9057.74,8138.17,8.423,2388.05
2,144,392,642.02,1584.35,39.19,23.3494,21.61,9060.12,8141.03,8.3836,2388.01
2,145,393,642.01,1582.72,38.83,23.5167,21.61,9059.1,8146.37,8.3967,2388.08
2,146,391,642.52,1590.06,38.97,23.4017,21.61,9051.0,8140.25,8.4074,2388.04
2,147,393,642.27,1588.78,38.89,23.3356,21.61,9055.27,8134.58,8.3896,2388.06
2,148,393,642.65,1584.5,39.13,23.3971,21.61,9055.59,8140.37,8.4128,2388.06
2,149,391,642.03,1587.88,38.89,23.4024,21.61,9057.81,8138.62,8.387,2388.0
2,150,391,642.62,1585.43,39.03,23.2996,21.61,9056.95,8138.55,8.4175,2388.02
2,151,390,642.54,1590.21,38.92,23.3831,21.61,9055.31,8143.3,8.4173,2388.04
2,152,391,642.38,1583.49,38.86,23.3666,21.61,9052.6,8136.96,8.4123,2388.07
2,153,392,641.96,1594.33,38.71,23.3222,21.61,9058.68,8134.54,8.4262,2388.07
2,154,391,642.34,1591.3,38.89,23.4216,21.6,9055.03,8137.22,8.4161,2388.02
2,155,392,642.17,1580.93,38.99,23.3634,21.61,9054.82,8146.25,8.4029,2388.07
2,156,391,642.15,1578.73,39.07,23.3474,21.61,9057.22,8139.57,8.4075,2388.07
2,157,394,642.04,1588.7,38.97,23.2225,21.61,9065.16,8143.04,8.4137,2388.06
2,158,392,641.99,1586.95,39.03,23.422,21.61,9057.68,8140.57,8.4324,2388.03
2,159,393,641.81,1593.89,38.89,23.3979,21.61,9058.8,8138.61,8.4138,2388.0
2,160,393,642.53,1585.65,38.92,23.4119,21.61,9059.7,8144.03,8.4012,2388.05
2,161,393,642.08,1586.65,38.83,23.4036,21.61,9057.22,8140.21,8.4601,2388.04
2,162,392,641.71,1588.83,39.05,23.4045,21.61,9062.65,8134.78,8.3739,2388.01
2,163,392,642.88,1589.56,38.94,23.4442,21.61,9059.47,8142.54,8.3904,2388.05
2,164,391,642.82,1588.23,38.97,23.4381,21.61,9055.65,8138.6,8.4304,2388.04
2,165,392,642.17,1588.55,38.93,23.4707,21.61,9060.97,8134.48,8.4068,2387.97
2,166,392,641.79,1589.09,38.87,23.4352,21.61,9060.46,8142.11,8.4111,2388.01
2,167,393,642.25,1588.74,38.84,23.3977,21.61,9056.24,8148.57,8.4261,2388.03
2,168,391,642.55,1593.95,38.84,23.3787,21.61,9055.88,8135.51,8.4329,2388.04
2,169,391,642.26,1581.85,38.93,23.3766,21.61,9059.37,8141.96,8.4214,2388.09
2,170,394,642.14,1577.26,38.88,23.3532,21.61,9065.67,8140.59,8.4079,2388.07
2,171,392,642.21,1587.94,38.91,23.287,21.61,9060.51,8143.29,8.4027,2388.02
2,172,392,642.07,1589.42,39.09,23.3496,21.61,9055.7,8134.03,8.4109,2388.09
2,173,392,642.66,1589.0,38.92,23.3576,21.61,9058.55,8140.73,8.4288,2388.05
2,174,394,642.34,1588.01,39.02,23.3513,21.61,9066.4,8144.79,8.3994,2388.04
2,175,393,642.46,1584.58,38.88,23.3065,21.61,9067.91,8140.85,8.417,2388.08
2,176,392,642.32,1585.73,39.08,23.4372,21.61,9058.59,8147.04,8.4189,2388.07
2,177,393,642.35,1586.88,38.74,23.3538,21.61,9057.99,8139.0,8.4153,2388.04
2,178,391,642.43,1590.29,38.85,23.353,21.61,9056.85,8146.93,8.3914,2388.07
2,179,394,642.33,1584.55,38.91,23.3329,21.61,9060.98,8140.62,8.4462,2388.03
2,180,392,642.5,1593.51,39.04,23.3712,21.61,9058.3,8139.98,8.4404,2388.05
2,181,393,642.01,1585.87,38.92,23.3777,21.61,9057.86,8134.52,8.4148,2388.01
2,182,392,642.39,1586.42,39.04,23.2931,21.61,9069.4,8143.47,8.4072,2388.09
2,183,392,642.6,1584.95,38.85,23.3851,21.61,9064.12,8142.25,8.4225,2388.06
2,184,394,642.43,1585.66,38.85,23.4003,21.61,9067.28,8142.27,8.3996,2388.06
2,185,392,642.66,1581.09,38.94,23.2801,21.61,9059.27,8143.76,8.42,2388.05
2,186,393,642.8,1582.46,38.75,23.3416,21.61,9063.38,8145.64,8.4131,2388.16
2,187,392,642.69,1588.88,38.93,23.3926,21.61,9060.97,8136.8,8.4101,2388.05
2,188,392,642.64,1582.97,38.82,23.306,21.61,9062.7,8139.36,8.4124,2388.04
2,189,393,642.81,1583.54,39.02,23.2923,21.61,9069.79,8141.68,8.4253,2388.04
2,190,393,642.48,1592.5,39.04,23.2623,21.61,9059.23,8139.4,8.4128,2388.03
2,191,393,642.23,1584.59,38.93,23.3507,21.61,9064.99,8142.41,8.4694,2388.05
2,192,392,642.18,1589.95,38.87,23.3049,21.6,9071.88,8141.81,8.4309,2388.09
2,193,393,642.13,1588.28,38.73,23.2606,21.61,9063.55,8144.36,8.4143,2388.08
2,194,393,643.1,1592.38,38.9,23.3282,21.61,9065.99,8142.38,8.4304,2388.1
2,195,393,643.24,1591.55,39.09,23.3326,21.61,9060.17,8147.43,8.4224,2388.07
2,196,393,642.64,1591.39,39.04,23.3682,21.61,9054.2,8139.28,8.4614,2388.06
2,197,390,642.55,1588.64,38.79,23.3426,21.61,9061.28,8148.8,8.4387,2388.06
2,198,392,643.21,1596.17,38.9,23.2813,21.61,9059.21,8146.21,8.441,2388.05
2,199,394,642.44,1587.17,39.08,23.2433,21.61,9061.54,8144.69,8.429,2388.08
2,200,394,642.74,1589.73,38.95,23.4101,21.61,9065.78,8144.69,8.4143,2388.07
2,201,392,642.31,1595.57,38.93,23.3551,21.61,9062.65,8144.5,8.4458,2388.1
2,202,392,642.56,1589.47,38.68,23.1814,21.61,9070.71,8148.95,8.4287,2388.03
2,203,393,641.95,1593.02,38.7,23.1596,21.61,9070.42,8137.27,8.4197,2388.12
2,204,393,642.46,1591.84,38.93,23.3788,21.61,9064.87,8145.46,8.4779,2388.06
2,205,393,642.65,1586.59,39.01,23.3266,21.61,9065.07,8144.24,8.4298,2388.09
2,206,391,642.51,1588.18,38.8,23.3974,21.61,9059.13,8145.04,8.4086,2388.08
2,207,392,642.73,1591.04,38.87,23.308,21.61,9067.79,8146.73,8.4175,2388.04
2,208,394,642.6,1590.29,38.75,23.2931,21.61,9061.96,8140.99,8.458,2388.11
2,209,391,642.27,1590.92,38.97,23.3362,21.61,9065.23,8147.1,8.4281,2388.11
2,210,393,642.88,1583.56,38.92,23.2484,21.61,9064.68,8141.12,8.4317,2388.08
2,211,392,642.8,1584.65,38.86,23.2252,21.61,9066.43,8143.14,8.452,2388.08
2,212,391,642.54,1586.71,39.03,23.2138,21.61,9068.2,8148.07,8.461,2388.16
2,213,392,642.39,1594.64,38.73,23.3246,21.61,9066.07,8144.0,8.4354,2388.05
2,214,390,642.39,1588.17,38.82,23.2857,21.61,9062.68,8148.16,8.4428,2388.13
2,215,395,642.97,1591.44,38.72,23.117,21.61,9071.14,8141.9,8.4192,2388.09
2,216,393,642.46,1583.46,38.97,23.3221,21.61,9063.95,8144.7,8.452,2388.06
2,217,392,643.3,1585.11,38.94,23.2658,21.61,9061.1,8148.52,8.4982,2388.08
2,218,394,642.91,1592.69,38.87,23.2734,21.61,9070.12,8146.85,8.4763,2388.02
2,219,393,642.88,1592.52,38.78,23.371,21.61,9074.41,8147.72,8.46,2388.12
2,220,392,642.87,1600.76,38.86,23.3541,21.61,9068.44,8148.15,8.4123,2388.11
2,221,394,643.09,1586.57,38.99,23.3309,21.61,9072.45,8145.66,8.4446,2388.11
2,222,393,643.16,1590.78,38.75,23.3147,21.61,9068.24,8144.87,8.4414,2388.1
2,223,393,643.06,1596.47,38.84,23.2077,21.61,9068.95,8152.25,8.4348,2388.12
2,224,394,642.86,1592.47,38.79,23.2336,21.61,9070.23,8148.63,8.4495,2388.12
2,225,393,642.68,1590.59,38.75,23.209,21.61,9069.7,8150.97,8.4357,2388.15
2,226,394,643.23,1601.02,38.83,23.3575,21.61,9063.54,8143.41,8.4744,2388.11
2,227,393,642.8,1587.46,38.8,23.2895,21.61,9070.71,8148.82,8.4472,2388.09
2,228,394,642.67,1592.83,38.72,23.2553,21.61,9069.67,8152.87,8.4493,2388.1
2,229,393,642.32,1593.83,38.82,23.1824,21.61,9071.15,8144.84,8.4447,2388.11
2,230,394,642.68,1593.67,38.71,23.2213,21.61,9077.18,8148.9,8.4482,2388.09
2,231,394,642.99,1593.78,38.81,23.2847,21.61,9071.48,8144.02,8.462,2388.11
2,232,394,642.98,1590.33,38.7,23.2459,21.61,9070.67,8151.93,8.4395,2388.07
2,233,392,642.96,1599.65,38.63,23.3894,21.61,9070.71,8146.92,8.448,2388.11
2,234,394,643.49,1588.68,38.87,23.2635,21.61,9070.14,8150.84,8.4341,2388.1
2,235,394,642.63,1594.54,38.82,23.2137,21.61,9073.86,8149.47,8.4699,2388.12
2,236,394,643.01,1598.16,38.63,23.275,21.61,9068.9,8147.85,8.4679,2388.11
2,237,394,643.14,1593.05,38.57,23.2618,21.61,9069.61,8152.81,8.4742,2388.12
2,238,394,643.13,1599.64,38.67,23.1829,21.61,9072.97,8152.62,8.4681,2388.12
2,239,394,642.73,1598.37,38.68,23.2728,21.61,9072.08,8143.53,8.4318,2388.12
2,240,393,642.61,1599.71,38.76,23.314,21.61,9077.79,8152.44,8.482,2388.11
2,241,396,643.14,1598.65,38.8,23.1703,21.61,9075.94,8151.05,8.4423,2388.13
2,242,393,643.77,1593.7,38.78,23.2157,21.61,9078.67,8155.17,8.4377,2388.08
2,243,395,643.04,1593.98,38.57,23.2729,21.61,9078.11,8152.43,8.4661,2388.06
2,244,393,642.88,1595.99,38.57,23.3427,21.61,9072.86,8156.27,8.4785,2388.14
2,245,395,642.7,1590.93,38.73,23.2067,21.61,9081.05,8152.57,8.4748,2388.12
2,246,396,642.85,1589.74,38.66,23.27,21.61,9075.07,8149.52,8.4702,2388.11
2,247,394,642.88,1601.2,38.58,23.2229,21.61,9074.98,8149.5,8.4745,2388.14
2,248,392,643.06,1599.41,38.8,23.19,21.61,9088.08,8156.5,8.5015,2388.12
2,249,395,643.79,1599.77,38.88,23.2251,21.61,9076.61,8153.91,8.4615,2388.13
2,250,394,643.15,1598.28,38.71,23.1868,21.61,9076.4,8153.25,8.4495,2388.07
2,251,394,642.47,1598.68,38.54,23.2506,21.61,9077.39,8149.06,8.467,2388.1
2,252,394,642.83,1596.89,38.5,23.2033,21.61,9077.59,8155.19,8.4779,2388.14
2,253,394,643.01,1596.43,38.72,23.17,21.61,9084.1,8159.27,8.4662,2388.12
2,254,393,643.31,1593.88,38.78,23.1766,21.61,9084.75,8157.22,8.4604,2388.15
2,255,395,643.48,1598.25,38.67,23.2282,21.61,9082.41,8156.91,8.4829,2388.12
2,256,395,642.92,1598.83,38.62,23.2518,21.61,9083.63,8153.87,8.5297,2388.12
2,257,395,643.06,1593.17,38.64,23.2133,21.61,9086.82,8158.12,8.4847,2388.14
2,258,394,642.93,1599.77,38.49,23.1194,21.61,9082.16,8156.39,8.4796,2388.18
2,259,395,642.78,1597.65,38.48,23.1053,21.61,9088.69,8153.52,8.5312,2388.13
2,260,392,642.94,1593.51,38.44,23.153,21.61,9078.61,8158.73,8.4766,2388.04
2,261,393,643.69,1594.0,38.58,23.1426,21.61,9086.97,8157.24,8.4775,2388.13
2,262,395,643.05,1588.3,38.4,23.1573,21.61,9079.59,8157.1,8.467,2388.12
2,263,395,643.16,1592.32,38.81,23.1446,21.61,9079.99,8159.57,8.5205,2388.14
2,264,395,643.47,1610.1,38.67,23.2342,21.61,9086.82,8154.78,8.522,2388.15
2,265,395,643.03,1593.48,38.66,23.0402,21.61,9085.7,8160.3,8.5185,2388.12
2,266,397,643.14,1591.54,38.51,23.1815,21.61,9083.55,8158.06,8.461,2388.16
2,267,395,642.96,1602.23,38.49,23.1591,21.61,9091.67,8161.44,8.4596,2388.15
2,268,395,643.1,1602.53,38.55,23.1937,21.61,9085.07,8161.33,8.5129,2388.15
2,269,395,643.11,1594.52,38.71,22.9897,21.61,9086.7,8159.05,8.5043,2388.14
2,270,395,643.12,1604.32,38.59,23.1713,21.61,9083.41,8158.1,8.5204,2388.12
2,271,395,643.87,1607.43,38.49,22.9721,21.61,9088.84,8158.97,8.5014,2388.21
2,272,395,643.27,1600.02,38.48,23.1781,21.61,9085.04,8155.61,8.5126,2388.2
2,273,394,643.71,1598.88,38.53,23.1182,21.61,9094.09,8163.69,8.5098,2388.2
2,274,396,643.18,1598.98,38.27,23.1046,21.61,9089.3,8161.62,8.488,2388.18
2,275,396,643.67,1595.3,38.67,23.198,21.61,9094.94,8157.59,8.5136,2388.17
2,276,396,643.82,1605.46,38.41,23.0895,21.61,9087.19,8163.22,8.5177,2388.17
2,277,395,643.91,1601.47,38.68,23.0609,21.61,9092.92,8171.9,8.5206,2388.17
2,278,396,643.44,1597.61,38.49,23.0702,21.61,9096.47,8160.69,8.5285,2388.24
2,279,395,643.64,1594.8,38.51,23.046,21.61,9096.6,8164.77,8.5237,2388.26
2,280,396,643.63,1594.21,38.56,23.1462,21.61,9101.42,8163.77,8.4889,2388.21
2,281,398,643.6,1598.25,38.52,23.0385,21.61,9089.18,8167.57,8.5377,2388.15
2,282,397,643.94,1598.56,38.44,23.094,21.61,9092.2,8168.43,8.5149,2388.18
2,283,398,643.78,1602.03,38.42,23.0358,21.61,9084.13,8174.85,8.5199,2388.2
2,284,395,643.91,1601.35,38.23,23.1196,21.61,9089.87,8166.83,8.5291,2388.21
2,285,396,643.67,1596.84,38.39,23.1155,21.61,9098.67,8164.83,8.5242,2388.22
2,286,395,643.44,1603.63,38.33,23.0169,21.61,9102.01,8169.97,8.4932,2388.22
2,287,398,643.85,1608.5,38.43,23.0848,21.61,9109.36,8175.57,8.5365,2388.21
3,1,391,642.04,1584.2,38.96,23.3205,21.61,9056.95,8138.4,8.4207,2388.0
3,2,390,642.66,1587.04,39.07,23.4369,21.61,9059.67,8137.38,8.3949,2388.01
3,3,393,642.07,1580.75,39.03,23.3162,21.61,9050.43,8137.2,8.382,2388.01
3,4,391,642.5,1580.12,38.94,23.4901,21.61,9060.43,8139.35,8.394,2388.07
3,5,391,641.97,1581.48,38.9,23.419,21.61,9054.36,8135.99,8.4233,2388.03
3,6,392,642.65,1581.26,39.04,23.4656,21.61,9048.62,8137.99,8.4126,2388.08
3,7,393,642.62,1583.68,39.03,23.4051,21.61,9051.91,8141.85,8.4369,2388.01
3,8,392,642.23,1581.6,38.85,23.3564,21.61,9059.59,8141.47,8.4197,2388.06
3,9,392,642.6,1581.04,39.02,23.3873,21.61,9060.04,8136.84,8.4151,2388.09
3,10,392,642.72,1582.2,38.96,23.3129,21.61,9053.42,8130.42,8.4063,2388.05
3,11,391,641.94,1591.43,38.8,23.4161,21.61,9051.86,8138.08,8.4237,2388.01
3,12,393,642.61,1583.92,38.9,23.3028,21.61,9049.23,8141.09,8.3779,2388.02
3,13,390,642.63,1583.25,39.16,23.3372,21.61,9057.09,8138.75,8.3743,2388.06
3,14,391,642.16,1591.03,38.9,23.3506,21.61,9056.59,8141.57,8.4339,2387.99
3,15,390,641.83,1585.29,39.02,23.2825,21.61,9058.29,8138.07,8.4311,2388.06
3,16,391,642.65,1589.05,38.94,23.4078,21.61,9051.12,8137.26,8.4147,2387.97
3,17,393,642.78,1588.94,39.13,23.4031,21.61,9051.79,8140.24,8.4018,2387.99
3,18,390,642.26,1584.36,39.0,23.3709,21.61,9055.82,8141.53,8.4244,2388.05
3,19,391,642.05,1580.67,39.12,23.4505,21.61,9051.22,8144.32,8.413,2387.99
3,20,391,642.25,1580.73,38.93,23.3357,21.61,9047.08,8135.13,8.398,2388.03
3,21,392,642.18,1586.78,39.13,23.3923,21.61,9052.89,8138.16,8.4302,2387.98
3,22,392,642.34,1589.55,39.09,23.4213,21.61,9060.66,8141.91,8.432,2388.02
3,23,392,642.07,1585.2,38.94,23.3791,21.61,9058.17,8133.61,8.3839,2388.05
3,24,391,642.24,1585.08,38.81,23.3903,21.61,9047.82,8140.94,8.3768,2388.05
3,25,391,642.24,1579.4,38.9,23.4004,21.61,9055.08,8134.79,8.3845,2387.98
3,26,391,641.61,1586.92,39.01,23.2767,21.61,9047.81,8140.65,8.4062,2388.05
3,27,392,642.36,1581.83,38.97,23.3769,21.61,9058.62,8138.31,8.4095,2388.04
3,28,392,641.48,1590.59,38.91,23.4092,21.61,9054.91,8131.13,8.3998,2388.03
3,29,392,642.01,1584.71,39.15,23.3378,21.61,9056.29,8135.88,8.4387,2387.99
3,30,392,642.21,1584.95,39.01,23.3824,21.61,9051.75,8140.32,8.3927,2388.04
3,31,391,642.33,1588.68,38.98,23.3272,21.61,9056.38,8143.37,8.393,2388.05
3,32,393,642.55,1583.7,39.1,23.3545,21.61,9052.73,8135.67,8.392,2388.08
3,33,392,641.82,1583.55,38.98,23.4537,21.61,9055.13,8134.74,8.4086,2387.96
3,34,393,642.83,1584.17,39.0,23.3728,21.61,9058.0,8142.72,8.4035,2388.05
3,35,391,642.08,1584.57,39.03,23.343,21.61,9058.14,8136.27,8.3924,2388.0
3,36,393,642.06,1580.96,38.84,23.3414,21.61,9059.15,8144.61,8.3794,2388.05
3,37,394,641.68,1582.96,38.78,23.2711,21.61,9055.79,8140.71,8.4142,2388.05
3,38,393,641.72,1577.99,38.98,23.3501,21.61,9062.07,8134.72,8.4094,2388.05
3,39,392,641.94,1580.42,38.79,23.3514,21.61,9056.99,8139.81,8.3738,2388.08
3,40,392,641.97,1579.38,39.09,23.4079,21.61,9056.52,8131.57,8.3987,2388.05
3,41,392,642.79,1586.38,38.99,23.3774,21.61,9060.55,8143.58,8.3682,2388.07
3,42,390,642.61,1586.25,39.11,23.4412,21.6,9058.97,8140.13,8.3828,2388.01
3,43,392,642.58,1587.9,39.03,23.3024,21.61,9061.97,8138.47,8.4397,2388.06
3,44,391,642.21,1586.83,39.14,23.448,21.61,9060.44,8144.65,8.4259,2388.03
3,45,392,642.15,1582.99,39.23,23.4284,21.61,9055.97,8138.89,8.4342,2388.06
3,46,392,642.42,1590.25,38.81,23.3352,21.61,9067.35,8141.07,8.4024,2388.03
3,47,393,642.26,1587.55,39.01,23.4428,21.61,9055.04,8139.29,8.4134,2388.02
3,48,392,642.01,1587.21,38.92,23.406,21.61,9054.47,8138.95,8.4199,2387.95
3,49,392,642.16,1583.53,39.0,23.3813,21.61,9051.92,8138.36,8.3716,2388.05
3,50,391,642.51,1586.16,39.02,23.4013,21.61,9056.79,8140.55,8.4054,2388.03
3,51,392,642.39,1592.16,39.02,23.3874,21.61,9054.5,8135.1,8.4004,2388.04
3,52,392,642.29,1582.66,39.14,23.4006,21.61,9061.17,8142.51,8.3954,2388.07
3,53,391,642.02,1588.04,38.99,23.3824,21.61,9065.15,8141.43,8.4046,2388.03
3,54,391,642.03,1585.66,38.85,23.4086,21.61,9054.67,8143.47,8.3958,2388.05
3,55,393,642.41,1594.2,38.9,23.4306,21.61,9058.13,8141.34,8.4135,2388.03
3,56,394,642.73,1586.08,39.1,23.4319,21.61,9057.83,8136.63,8.4042,2388.02
3,57,392,642.56,1581.97,38.92,23.366,21.61,9058.76,8137.58,8.4128,2388.09
3,58,392,642.52,1581.31,38.88,23.3982,21.61,9055.97,8130.67,8.4032,2388.04
3,59,390,642.31,1587.46,39.15,23.388,21.61,9056.23,8142.01,8.4039,2388.07
3,60,394,641.8,1586.82,38.94,23.2905,21.61,9051.65,8136.68,8.4616,2388.05
3,61,393,642.5,1585.5,38.83,23.3697,21.61,9063.57,8138.34,8.4046,2388.06
3,62,393,642.18,1591.5,38.96,23.4182,21.61,9058.94,8143.24,8.417,2388.04
3,63,393,642.1,1583.42,39.01,23.3903,21.61,9052.2,8149.09,8.4241,2388.03
3,64,393,642.53,1590.04,39.13,23.3791,21.61,9061.33,8143.14,8.4227,2388.07
3,65,392,641.69,1586.21,39.12,23.4958,21.61,9057.61,8139.64,8.4379,2387.98
3,66,391,642.25,1577.22,38.92,23.432,21.61,9059.8,8141.08,8.4032,2388.03
3,67,392,642.0,1584.55,39.04,23.4697,21.61,9060.7,8139.27,8.419,2388.03
3,68,392,642.94,1587.27,39.08,23.3725,21.61,9056.56,8141.67,8.4005,2387.99
3,69,392,642.05,1581.93,39.07,23.3595,21.61,9061.76,8139.2,8.4404,2388.03
3,70,392,642.54,1587.02,39.12,23.4527,21.61,9067.14,8137.91,8.4183,2387.97
3,71,392,642.9,1579.41,38.89,23.3944,21.61,9063.98,8139.03,8.3895,2388.07
3,72,392,642.25,1590.21,38.88,23.293,21.61,9052.95,8138.14,8.4042,2388.03
3,73,392,642.42,1585.01,38.89,23.4922,21.6,9062.66,8139.97,8.406,2388.04
3,74,392,642.75,1589.64,38.93,23.3845,21.61,9060.23,8142.13,8.4211,2388.04
3,75,392,642.25,1592.23,39.1,23.41,21.61,9059.09,8144.98,8.4043,2387.99
3,76,392,642.52,1589.35,38.95,23.4065,21.61,9062.69,8140.33,8.3813,2388.06
3,77,393,642.98,1584.13,38.78,23.4131,21.61,9069.75,8143.62,8.4375,2388.06
3,78,390,642.43,1579.52,38.97,23.3301,21.61,9064.15,8140.42,8.4174,2388.09
3,79,393,642.31,1582.4,38.92,23.3451,21.61,9063.54,8144.12,8.384,2388.0
3,80,392,641.74,1580.95,39.03,23.5181,21.61,9062.23,8148.72,8.3935,2387.99
3,81,391,642.55,1581.73,38.86,23.3728,21.61,9056.0,8144.95,8.4145,2387.96
3,82,393,642.24,1583.69,38.87,23.3822,21.61,9071.16,8148.16,8.4089,2388.05
3,83,393,642.27,1591.3,39.0,23.4426,21.61,9062.92,8143.8,8.3789,2388.01
3,84,392,642.18,1593.32,38.89,23.3873,21.61,9062.78,8141.69,8.3901,2388.06
3,85,391,641.95,1587.14,38.87,23.314,21.61,9067.15,8144.64,8.3949,2388.07
3,86,393,642.69,1586.09,39.03,23.3333,21.61,9067.61,8145.65,8.4188,2388.06
3,87,391,642.32,1588.25,39.01,23.3373,21.61,9063.48,8145.39,8.3939,2388.02
3,88,393,642.27,1585.9,39.04,23.2656,21.61,9067.17,8146.69,8.4078,2388.01
3,89,394,642.33,1582.29,38.81,23.3864,21.61,9066.64,8146.55,8.4044,2388.02
3,90,393,642.36,1597.84,38.81,23.2711,21.61,9068.61,8146.94,8.3972,2388.08
3,91,393,641.99,1582.81,38.95,23.3909,21.61,9058.01,8139.12,8.4327,2388.01
3,92,391,642.29,1590.07,38.87,23.4344,21.61,9066.58,8152.49,8.373,2387.97
3,93,392,642.1,1593.66,39.21,23.2352,21.61,9070.02,8146.23,8.4032,2388.09
3,94,392,642.58,1588.9,39.0,23.4437,21.6,9069.01,8147.33,8.4166,2388.01
3,95,392,642.37,1585.69,38.89,23.4594,21.61,9063.16,8146.34,8.4012,2388.05
3,96,393,642.89,1582.86,38.87,23.378,21.61,9065.97,8146.97,8.4333,2388.0
3,97,393,642.94,1587.51,38.79,23.3339,21.61,9066.74,8152.99,8.4313,2388.05
3,98,392,642.4,1586.19,38.96,23.2921,21.61,9066.24,8148.92,8.4405,2388.06
3,99,392,642.67,1589.42,38.91,23.3834,21.61,9067.95,8147.73,8.4388,2388.06
3,100,390,642.29,1579.98,38.88,23.3073,21.61,9071.46,8148.27,8.4212,2388.05
3,101,392,642.24,1587.77,38.75,23.3883,21.61,9067.93,8146.15,8.4112,2388.07
3,102,392,642.63,1579.35,38.97,23.3669,21.61,9068.94,8154.61,8.3913,2388.03
3,103,391,642.28,1585.62,38.96,23.3251,21.61,9075.57,8154.38,8.4025,2388.03
3,104,393,642.46,1586.74,38.93,23.2958,21.61,9070.59,8146.65,8.4345,2388.04
