unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13,max_cycle,RUL,predicted_rul_xgb
2,53,391,642.0,1584.9,38.95,23.5307,21.61,9051.78,8137.95,8.411,2388.01,287,234,201.02934
2,54,392,641.58,1583.46,39.13,23.3626,21.61,9046.85,8141.65,8.4057,2387.99,287,233,207.51045
2,55,392,642.33,1585.59,39.11,23.3779,21.6,9044.62,8134.65,8.4077,2388.02,287,232,192.21042
2,56,391,641.84,1587.04,39.1,23.3796,21.61,9052.27,8139.72,8.393,2388.01,287,231,173.68365
2,57,391,642.5,1584.13,39.23,23.4544,21.61,9052.86,8136.88,8.4008,2387.96,287,230,196.60031
2,58,391,642.3,1582.93,39.15,23.3861,21.61,9047.75,8134.92,8.3731,2387.98,287,229,198.48454
2,59,391,642.48,1584.24,39.04,23.4347,21.61,9053.2,8136.9,8.4036,2388.0,287,228,188.21828
2,60,393,642.09,1584.57,39.11,23.3928,21.61,9057.57,8141.27,8.4003,2388.02,287,227,153.11427
2,61,391,642.41,1585.45,39.04,23.2745,21.61,9057.02,8135.88,8.4006,2387.99,287,226,186.44019
2,62,391,641.81,1577.87,39.23,23.4442,21.61,9048.8,8135.86,8.4193,2387.98,287,225,222.74188
2,63,392,641.91,1575.83,38.98,23.325,21.61,9061.57,8134.72,8.3867,2388.01,287,224,199.04028
2,64,391,641.66,1581.65,39.07,23.398,21.61,9048.35,8136.88,8.4144,2388.05,287,223,190.9144
2,65,391,641.7,1582.59,38.92,23.3455,21.6,9057.07,8135.72,8.4128,2387.98,287,222,178.86133
2,66,392,642.26,1584.6,39.0,23.426,21.61,9054.62,8138.89,8.4121,2387.98,287,221,171.70766
2,67,393,642.17,1587.63,39.02,23.3933,21.61,9048.97,8138.81,8.3761,2388.0,287,220,174.96092
2,68,392,642.5,1577.16,38.97,23.4076,21.61,9054.61,8137.75,8.4141,2388.0,287,219,174.20183
2,69,392,642.73,1586.47,39.09,23.3783,21.61,9049.25,8136.47,8.4116,2387.97,287,218,181.03928
2,70,392,641.76,1593.24,39.06,23.3894,21.61,9049.78,8134.06,8.4118,2387.98,287,217,203.20375
2,71,392,642.39,1586.68,38.92,23.317,21.61,9053.44,8131.12,8.3993,2387.94,287,216,199.43683
2,72,392,642.48,1583.11,39.12,23.4393,21.61,9057.61,8136.69,8.4012,2388.02,287,215,182.58131
2,73,390,641.73,1586.57,38.94,23.4567,21.61,9057.35,8142.06,8.3896,2388.02,287,214,165.58055
2,74,391,642.39,1584.04,39.07,23.4015,21.6,9060.56,8138.8,8.3932,2388.03,287,213,142.43246
2,75,392,641.64,1578.27,38.99,23.421,21.6,9053.52,8133.37,8.3944,2388.07,287,212,191.5371
2,76,392,642.01,1586.91,38.88,23.4591,21.61,9052.13,8136.29,8.3629,2388.07,287,211,163.82597
2,77,392,641.97,1588.54,39.01,23.4969,21.61,9052.12,8138.64,8.4399,2388.02,287,210,163.2109
2,78,391,642.44,1587.2,38.96,23.5367,21.61,9058.82,8135.85,8.4018,2387.98,287,209,181.47198
2,79,390,641.62,1585.59,39.15,23.2873,21.61,9057.44,8135.02,8.3931,2388.09,287,208,170.33575
2,80,391,641.37,1588.33,38.95,23.4198,21.61,9056.41,8138.12,8.3889,2388.03,287,207,168.94371
2,81,391,641.72,1578.31,39.08,23.4685,21.61,9053.0,8135.81,8.4162,2388.07,287,206,181.47568
2,82,391,641.86,1587.24,39.17,23.4491,21.61,9055.28,8135.13,8.3428,2388.0,287,205,172.77232
2,83,390,641.73,1585.18,39.0,23.4056,21.61,9047.88,8135.08,8.3997,2388.04,287,204,182.95428
2,84,392,642.41,1586.46,38.95,23.4055,21.61,9050.39,8138.11,8.394,2387.92,287,203,188.65002
2,85,391,641.73,1588.31,39.13,23.4072,21.6,9049.41,8137.66,8.3954,2387.96,287,202,200.26598
2,86,391,641.85,1579.31,38.87,23.4982,21.61,9050.83,8138.02,8.3958,2388.01,287,201,172.89487
2,87,393,642.36,1582.64,39.1,23.2916,21.61,9056.36,8140.14,8.3952,2387.96,287,200,157.25243
2,88,391,642.23,1587.88,39.06,23.4173,21.6,9056.67,8139.82,8.3851,2388.0,287,199,157.29085
2,89,393,641.95,1584.62,39.18,23.4148,21.61,9054.7,8135.49,8.4143,2388.08,287,198,140.25569
2,90,390,642.06,1580.77,38.9,23.4878,21.61,9053.58,8138.51,8.3922,2388.0,287,197,162.56848
2,91,391,642.09,1583.57,39.1,23.3972,21.61,9045.94,8134.67,8.4026,2388.05,287,196,172.67651
2,92,392,642.36,1584.87,38.81,23.2772,21.6,9050.92,8137.35,8.3919,2388.0,287,195,153.8325
2,93,391,642.21,1591.68,38.94,23.3075,21.61,9049.14,8137.98,8.4005,2388.0,287,194,140.78079
2,94,392,642.1,1585.62,39.15,23.4165,21.61,9054.99,8141.01,8.4075,2387.99,287,193,157.7185
2,95,392,642.56,1579.26,38.98,23.4318,21.61,9048.27,8131.72,8.3773,2388.02,287,192,156.20088
2,96,392,642.42,1576.94,38.92,23.3285,21.61,9059.0,8137.78,8.3698,2388.06,287,191,164.71426
2,97,391,642.04,1586.12,39.06,23.3578,21.61,9056.26,8135.99,8.4202,2388.06,287,190,164.89911
2,98,391,641.73,1587.84,39.08,23.5011,21.61,9056.94,8140.08,8.4115,2387.98,287,189,159.53386
2,99,393,642.04,1585.48,39.15,23.3414,21.61,9054.46,8138.18,8.4179,2388.0,287,188,136.4524
2,100,390,642.04,1586.01,38.85,23.331,21.61,9056.18,8135.5,8.4107,2388.05,287,187,147.87743
2,101,392,641.96,1582.66,38.93,23.4257,21.61,9051.47,8140.13,8.3835,2388.01,287,186,151.47348
2,102,391,642.44,1590.24,38.92,23.3453,21.6,9052.38,8136.45,8.4052,2388.04,287,185,146.77051
2,103,392,642.05,1587.75,39.12,23.4403,21.61,9050.8,8144.59,8.4148,2388.02,287,184,156.874
2,104,390,642.41,1582.04,39.03,23.4053,21.61,9055.21,8142.03,8.4037,2388.07,287,183,148.53995
2,105,392,641.94,1585.65,39.0,23.3467,21.61,9058.39,8140.65,8.4056,2388.05,287,182,135.85027
2,106,393,641.87,1584.61,39.09,23.4154,21.61,9061.94,8133.6,8.3727,2387.97,287,181,160.8829
2,107,393,642.52,1581.7,39.13,23.5191,21.61,9058.97,8136.62,8.3723,2388.05,287,180,154.09447
2,108,391,642.24,1578.45,38.75,23.4441,21.61,9056.31,8136.72,8.3978,2388.04,287,179,151.8271
2,109,391,642.12,1590.41,39.1,23.3497,21.61,9053.21,8145.36,8.4061,2387.99,287,178,147.84923
2,110,391,642.29,1583.3,39.06,23.3997,21.61,9053.81,8140.04,8.3723,2388.02,287,177,157.7896
2,111,392,642.24,1576.85,39.16,23.4703,21.61,9062.68,8137.95,8.4437,2387.99,287,176,142.6748
2,112,392,642.49,1588.35,39.06,23.3444,21.61,9063.33,8138.79,8.4025,2388.0,287,175,129.646
2,113,391,641.95,1584.21,39.12,23.5029,21.61,9049.1,8141.12,8.3994,2387.99,287,174,160.0297
2,114,391,642.13,1576.56,39.06,23.3784,21.61,9055.66,8138.67,8.4119,2388.02,287,173,147.57858
2,115,390,642.16,1583.27,38.89,23.313,21.61,9055.06,8138.48,8.395,2388.03,287,172,159.59648
2,116,391,642.38,1577.87,38.96,23.4542,21.61,9053.87,8145.28,8.3895,2388.02,287,171,147.9166
2,117,392,641.97,1583.84,39.05,23.432,21.61,9056.45,8139.95,8.4365,2388.03,287,170,136.01947
2,118,392,641.95,1580.49,39.04,23.2912,21.61,9055.61,8141.01,8.3735,2388.05,287,169,134.34721
2,119,392,642.67,1585.06,38.74,23.3731,21.61,9054.52,8141.97,8.4236,2388.0,287,168,140.68861
2,120,391,642.01,1589.61,39.18,23.4077,21.61,9056.54,8136.11,8.3666,2388.01,287,167,143.13664
2,121,392,642.04,1580.19,39.09,23.3381,21.61,9053.67,8140.79,8.4134,2387.97,287,166,148.11214
2,122,392,642.08,1585.52,38.88,23.3284,21.61,9051.03,8136.04,8.3783,2387.97,287,165,142.86337
2,123,391,642.11,1588.59,38.86,23.4492,21.61,9056.3,8134.83,8.3887,2388.03,287,164,146.05289
2,124,392,642.37,1583.12,39.03,23.3364,21.61,9053.57,8135.96,8.4049,2387.99,287,163,145.88187
2,125,391,642.71,1586.32,39.09,23.3785,21.61,9060.56,8142.91,8.4012,2387.98,287,162,135.67
2,126,392,642.07,1587.45,38.91,23.3592,21.61,9057.08,8136.69,8.4243,2387.99,287,161,149.8139
2,127,391,642.26,1586.65,39.08,23.34,21.61,9056.25,8134.49,8.4476,2388.08,287,160,130.74147
2,128,392,641.54,1592.2,39.05,23.3966,21.6,9054.43,8142.32,8.4098,2388.05,287,159,142.8835
2,129,392,641.66,1590.59,38.96,23.4331,21.6,9052.79,8139.65,8.3986,2387.99,287,158,143.79723
2,130,391,642.06,1584.83,38.92,23.3645,21.61,9060.71,8137.8,8.4145,2388.05,287,157,144.3641
2,131,392,641.96,1587.61,39.02,23.4016,21.61,9055.73,8141.5,8.4074,2387.98,287,156,141.87862
2,132,390,642.01,1586.66,38.91,23.313,21.61,9059.84,8140.33,8.4102,2388.03,287,155,143.60269
2,133,392,642.84,1581.22,38.89,23.2668,21.61,9060.79,8140.53,8.4054,2388.05,287,154,126.07054
2,134,390,642.76,1586.44,38.95,23.3367,21.6,9061.2,8142.84,8.381,2388.02,287,153,129.43817
2,135,392,642.02,1580.12,38.91,23.3992,21.61,9051.53,8129.68,8.4108,2388.03,287,152,137.75307
2,136,389,642.06,1582.91,39.0,23.4236,21.61,9056.59,8142.13,8.3889,2387.99,287,151,149.39737
2,137,391,642.46,1585.36,38.98,23.3517,21.61,9057.59,8135.55,8.369,2388.0,287,150,129.89348
2,138,392,642.34,1585.19,38.82,23.4346,21.61,9063.57,8137.5,8.4125,2388.04,287,149,141.9296
2,139,391,642.63,1590.88,38.94,23.4316,21.61,9057.55,8139.9,8.3919,2388.03,287,148,136.70955
2,140,392,642.29,1593.7,39.01,23.474,21.61,9051.91,8139.78,8.4243,2387.95,287,147,136.24031
2,141,393,642.07,1585.09,39.02,23.4038,21.61,9057.75,8137.35,8.4254,2388.05,287,146,136.83258
2,142,391,641.91,1586.41,39.0,23.4716,21.61,9060.33,8134.04,8.3936,2388.04,287,145,159.55402
2,143,393,642.31,1588.88,38.82,23.4197,21.61,9057.74,8138.17,8.423,2388.05,287,144,137.65274
2,144,392,642.02,1584.35,39.19,23.3494,21.61,9060.12,8141.03,8.3836,2388.01,287,143,139.00938
2,145,393,642.01,1582.72,38.83,23.5167,21.61,9059.1,8146.37,8.3967,2388.08,287,142,136.04022
2,146,391,642.52,1590.06,38.97,23.4017,21.61,9051.0,8140.25,8.4074,2388.04,287,141,137.0111
2,147,393,642.27,1588.78,38.89,23.3356,21.61,9055.27,8134.58,8.3896,2388.06,287,140,131.10863
2,148,393,642.65,1584.5,39.13,23.3971,21.61,9055.59,8140.37,8.4128,2388.06,287,139,134.73424
2,149,391,642.03,1587.88,38.89,23.4024,21.61,9057.81,8138.62,8.387,2388.0,287,138,136.73923
2,150,391,642.62,1585.43,39.03,23.2996,21.61,9056.95,8138.55,8.4175,2388.02,287,137,135.47456
2,151,390,642.54,1590.21,38.92,23.3831,21.61,9055.31,8143.3,8.4173,2388.04,287,136,132.37213
2,152,391,642.38,1583.49,38.86,23.3666,21.61,9052.6,8136.96,8.4123,2388.07,287,135,138.79652
2,153,392,641.96,1594.33,38.71,23.3222,21.61,9058.68,8134.54,8.4262,2388.07,287,134,134.68063
2,154,391,642.34,1591.3,38.89,23.4216,21.6,9055.03,8137.22,8.4161,2388.02,287,133,131.18521
2,155,392,642.17,1580.93,38.99,23.3634,21.61,9054.82,8146.25,8.4029,2388.07,287,132,133.99805
2,156,391,642.15,1578.73,39.07,23.3474,21.61,9057.22,8139.57,8.4075,2388.07,287,131,134.16887
2,157,394,642.04,1588.7,38.97,23.2225,21.61,9065.16,8143.04,8.4137,2388.06,287,130,121.41297
2,158,392,641.99,1586.95,39.03,23.422,21.61,9057.68,8140.57,8.4324,2388.03,287,129,136.52615
2,159,393,641.81,1593.89,38.89,23.3979,21.61,9058.8,8138.61,8.4138,2388.0,287,128,138.24573
2,160,393,642.53,1585.65,38.92,23.4119,21.61,9059.7,8144.03,8.4012,2388.05,287,127,119.13886
2,161,393,642.08,1586.65,38.83,23.4036,21.61,9057.22,8140.21,8.4601,2388.04,287,126,119.775116
2,162,392,641.71,1588.83,39.05,23.4045,21.61,9062.65,8134.78,8.3739,2388.01,287,125,140.08797
2,163,392,642.88,1589.56,38.94,23.4442,21.61,9059.47,8142.54,8.3904,2388.05,287,124,137.12645
2,164,391,642.82,1588.23,38.97,23.4381,21.61,9055.65,8138.6,8.4304,2388.04,287,123,139.13657
2,165,392,642.17,1588.55,38.93,23.4707,21.61,9060.97,8134.48,8.4068,2387.97,287,122,135.43056
2,166,392,641.79,1589.09,38.87,23.4352,21.61,9060.46,8142.11,8.4111,2388.01,287,121,143.13814
2,167,393,642.25,1588.74,38.84,23.3977,21.61,9056.24,8148.57,8.4261,2388.03,287,120,120.25794
2,168,391,642.55,1593.95,38.84,23.3787,21.61,9055.88,8135.51,8.4329,2388.04,287,119,140.05664
2,169,391,642.26,1581.85,38.93,23.3766,21.61,9059.37,8141.96,8.4214,2388.09,287,118,123.88864
2,170,394,642.14,1577.26,38.88,23.3532,21.61,9065.67,8140.59,8.4079,2388.07,287,117,111.64792
2,171,392,642.21,1587.94,38.91,23.287,21.61,9060.51,8143.29,8.4027,2388.02,287,116,130.98994
2,172,392,642.07,1589.42,39.09,23.3496,21.61,9055.7,8134.03,8.4109,2388.09,287,115,144.45245
2,173,392,642.66,1589.0,38.92,23.3576,21.61,9058.55,8140.73,8.4288,2388.05,287,114,138.62839
2,174,394,642.34,1588.01,39.02,23.3513,21.61,9066.4,8144.79,8.3994,2388.04,287,113,112.60537
2,175,393,642.46,1584.58,38.88,23.3065,21.61,9067.91,8140.85,8.417,2388.08,287,112,120.98453
2,176,392,642.32,1585.73,39.08,23.4372,21.61,9058.59,8147.04,8.4189,2388.07,287,111,129.31876
2,177,393,642.35,1586.88,38.74,23.3538,21.61,9057.99,8139.0,8.4153,2388.04,287,110,126.73733
2,178,391,642.43,1590.29,38.85,23.353,21.61,9056.85,8146.93,8.3914,2388.07,287,109,112.42253
2,179,394,642.33,1584.55,38.91,23.3329,21.61,9060.98,8140.62,8.4462,2388.03,287,108,121.11315
2,180,392,642.5,1593.51,39.04,23.3712,21.61,9058.3,8139.98,8.4404,2388.05,287,107,121.40675
2,181,393,642.01,1585.87,38.92,23.3777,21.61,9057.86,8134.52,8.4148,2388.01,287,106,136.82814
2,182,392,642.39,1586.42,39.04,23.2931,21.61,9069.4,8143.47,8.4072,2388.09,287,105,128.59538
2,183,392,642.6,1584.95,38.85,23.3851,21.61,9064.12,8142.25,8.4225,2388.06,287,104,135.98721
2,184,394,642.43,1585.66,38.85,23.4003,21.61,9067.28,8142.27,8.3996,2388.06,287,103,129.3963
2,185,392,642.66,1581.09,38.94,23.2801,21.61,9059.27,8143.76,8.42,2388.05,287,102,121.91113
2,186,393,642.8,1582.46,38.75,23.3416,21.61,9063.38,8145.64,8.4131,2388.16,287,101,99.162186
2,187,392,642.69,1588.88,38.93,23.3926,21.61,9060.97,8136.8,8.4101,2388.05,287,100,139.94638
2,188,392,642.64,1582.97,38.82,23.306,21.61,9062.7,8139.36,8.4124,2388.04,287,99,142.75208
2,189,393,642.81,1583.54,39.02,23.2923,21.61,9069.79,8141.68,8.4253,2388.04,287,98,121.08812
2,190,393,642.48,1592.5,39.04,23.2623,21.61,9059.23,8139.4,8.4128,2388.03,287,97,123.10791
2,191,393,642.23,1584.59,38.93,23.3507,21.61,9064.99,8142.41,8.4694,2388.05,287,96,116.91657
2,192,392,642.18,1589.95,38.87,23.3049,21.6,9071.88,8141.81,8.4309,2388.09,287,95,122.70726
2,193,393,642.13,1588.28,38.73,23.2606,21.61,9063.55,8144.36,8.4143,2388.08,287,94,111.69088
2,194,393,643.1,1592.38,38.9,23.3282,21.61,9065.99,8142.38,8.4304,2388.1,287,93,108.99231
2,195,393,643.24,1591.55,39.09,23.3326,21.61,9060.17,8147.43,8.4224,2388.07,287,92,108.52839
2,196,393,642.64,1591.39,39.04,23.3682,21.61,9054.2,8139.28,8.4614,2388.06,287,91,114.2711
2,197,390,642.55,1588.64,38.79,23.3426,21.61,9061.28,8148.8,8.4387,2388.06,287,90,112.46843
2,198,392,643.21,1596.17,38.9,23.2813,21.61,9059.21,8146.21,8.441,2388.05,287,89,96.398506
2,199,394,642.44,1587.17,39.08,23.2433,21.61,9061.54,8144.69,8.429,2388.08,287,88,116.34897
2,200,394,642.74,1589.73,38.95,23.4101,21.61,9065.78,8144.69,8.4143,2388.07,287,87,114.45588
2,201,392,642.31,1595.57,38.93,23.3551,21.61,9062.65,8144.5,8.4458,2388.1,287,86,111.949425
2,202,392,642.56,1589.47,38.68,23.1814,21.61,9070.71,8148.95,8.4287,2388.03,287,85,95.664825
2,203,393,641.95,1593.02,38.7,23.1596,21.61,9070.42,8137.27,8.4197,2388.12,287,84,92.181984
2,204,393,642.46,1591.84,38.93,23.3788,21.61,9064.87,8145.46,8.4779,2388.06,287,83,100.9048
2,205,393,642.65,1586.59,39.01,23.3266,21.61,9065.07,8144.24,8.4298,2388.09,287,82,120.38371
2,206,391,642.51,1588.18,38.8,23.3974,21.61,9059.13,8145.04,8.4086,2388.08,287,81,125.63939
2,207,392,642.73,1591.04,38.87,23.308,21.61,9067.79,8146.73,8.4175,2388.04,287,80,119.12589
2,208,394,642.6,1590.29,38.75,23.2931,21.61,9061.96,8140.99,8.458,2388.11,287,79,94.46396
2,209,391,642.27,1590.92,38.97,23.3362,21.61,9065.23,8147.1,8.4281,2388.11,287,78,113.57984
2,210,393,642.88,1583.56,38.92,23.2484,21.61,9064.68,8141.12,8.4317,2388.08,287,77,111.27307
2,211,392,642.8,1584.65,38.86,23.2252,21.61,9066.43,8143.14,8.452,2388.08,287,76,100.150444
2,212,391,642.54,1586.71,39.03,23.2138,21.61,9068.2,8148.07,8.461,2388.16,287,75,89.79004
2,213,392,642.39,1594.64,38.73,23.3246,21.61,9066.07,8144.0,8.4354,2388.05,287,74,109.66302
2,214,390,642.39,1588.17,38.82,23.2857,21.61,9062.68,8148.16,8.4428,2388.13,287,73,95.1128
2,215,395,642.97,1591.44,38.72,23.117,21.61,9071.14,8141.9,8.4192,2388.09,287,72,77.23919
2,216,393,642.46,1583.46,38.97,23.3221,21.61,9063.95,8144.7,8.452,2388.06,287,71,105.38249
2,217,392,643.3,1585.11,38.94,23.2658,21.61,9061.1,8148.52,8.4982,2388.08,287,70,95.10841
2,218,394,642.91,1592.69,38.87,23.2734,21.61,9070.12,8146.85,8.4763,2388.02,287,69,83.75227
2,219,393,642.88,1592.52,38.78,23.371,21.61,9074.41,8147.72,8.46,2388.12,287,68,81.6014
2,220,392,642.87,1600.76,38.86,23.3541,21.61,9068.44,8148.15,8.4123,2388.11,287,67,93.41006
2,221,394,643.09,1586.57,38.99,23.3309,21.61,9072.45,8145.66,8.4446,2388.11,287,66,91.845505
2,222,393,643.16,1590.78,38.75,23.3147,21.61,9068.24,8144.87,8.4414,2388.1,287,65,93.04934
2,223,393,643.06,1596.47,38.84,23.2077,21.61,9068.95,8152.25,8.4348,2388.12,287,64,74.285736
2,224,394,642.86,1592.47,38.79,23.2336,21.61,9070.23,8148.63,8.4495,2388.12,287,63,72.8164
2,225,393,642.68,1590.59,38.75,23.209,21.61,9069.7,8150.97,8.4357,2388.15,287,62,80.514175
2,226,394,643.23,1601.02,38.83,23.3575,21.61,9063.54,8143.41,8.4744,2388.11,287,61,88.6132
2,227,393,642.8,1587.46,38.8,23.2895,21.61,9070.71,8148.82,8.4472,2388.09,287,60,90.51002
2,228,394,642.67,1592.83,38.72,23.2553,21.61,9069.67,8152.87,8.4493,2388.1,287,59,79.89628
2,229,393,642.32,1593.83,38.82,23.1824,21.61,9071.15,8144.84,8.4447,2388.11,287,58,84.72625
2,230,394,642.68,1593.67,38.71,23.2213,21.61,9077.18,8148.9,8.4482,2388.09,287,57,70.43044
2,231,394,642.99,1593.78,38.81,23.2847,21.61,9071.48,8144.02,8.462,2388.11,287,56,79.55787
2,232,394,642.98,1590.33,38.7,23.2459,21.61,9070.67,8151.93,8.4395,2388.07,287,55,75.76001
2,233,392,642.96,1599.65,38.63,23.3894,21.61,9070.71,8146.92,8.448,2388.11,287,54,79.74888
2,234,394,643.49,1588.68,38.87,23.2635,21.61,9070.14,8150.84,8.4341,2388.1,287,53,87.12733
2,235,394,642.63,1594.54,38.82,23.2137,21.61,9073.86,8149.47,8.4699,2388.12,287,52,70.63654
2,236,394,643.01,1598.16,38.63,23.275,21.61,9068.9,8147.85,8.4679,2388.11,287,51,59.068897
2,237,394,643.14,1593.05,38.57,23.2618,21.61,9069.61,8152.81,8.4742,2388.12,287,50,55.509403
2,238,394,643.13,1599.64,38.67,23.1829,21.61,9072.97,8152.62,8.4681,2388.12,287,49,42.718613
2,239,394,642.73,1598.37,38.68,23.2728,21.61,9072.08,8143.53,8.4318,2388.12,287,48,77.502945
2,240,393,642.61,1599.71,38.76,23.314,21.61,9077.79,8152.44,8.482,2388.11,287,47,66.988434
2,241,396,643.14,1598.65,38.8,23.1703,21.61,9075.94,8151.05,8.4423,2388.13,287,46,59.455414
2,242,393,643.77,1593.7,38.78,23.2157,21.61,9078.67,8155.17,8.4377,2388.08,287,45,67.699326
2,243,395,643.04,1593.98,38.57,23.2729,21.61,9078.11,8152.43,8.4661,2388.06,287,44,56.28534
2,244,393,642.88,1595.99,38.57,23.3427,21.61,9072.86,8156.27,8.4785,2388.14,287,43,53.48334
2,245,395,642.7,1590.93,38.73,23.2067,21.61,9081.05,8152.57,8.4748,2388.12,287,42,52.251884
2,246,396,642.85,1589.74,38.66,23.27,21.61,9075.07,8149.52,8.4702,2388.11,287,41,59.364647
2,247,394,642.88,1601.2,38.58,23.2229,21.61,9074.98,8149.5,8.4745,2388.14,287,40,44.598774
2,248,392,643.06,1599.41,38.8,23.19,21.61,9088.08,8156.5,8.5015,2388.12,287,39,49.990852
2,249,395,643.79,1599.77,38.88,23.2251,21.61,9076.61,8153.91,8.4615,2388.13,287,38,50.697933
2,250,394,643.15,1598.28,38.71,23.1868,21.61,9076.4,8153.25,8.4495,2388.07,287,37,58.769505
2,251,394,642.47,1598.68,38.54,23.2506,21.61,9077.39,8149.06,8.467,2388.1,287,36,50.932022
2,252,394,642.83,1596.89,38.5,23.2033,21.61,9077.59,8155.19,8.4779,2388.14,287,35,43.48651
2,253,394,643.01,1596.43,38.72,23.17,21.61,9084.1,8159.27,8.4662,2388.12,287,34,47.57749
2,254,393,643.31,1593.88,38.78,23.1766,21.61,9084.75,8157.22,8.4604,2388.15,287,33,53.200302
2,255,395,643.48,1598.25,38.67,23.2282,21.61,9082.41,8156.91,8.4829,2388.12,287,32,37.75956
2,256,395,642.92,1598.83,38.62,23.2518,21.61,9083.63,8153.87,8.5297,2388.12,287,31,37.135666
2,257,395,643.06,1593.17,38.64,23.2133,21.61,9086.82,8158.12,8.4847,2388.14,287,30,45.498245
2,258,394,642.93,1599.77,38.49,23.1194,21.61,9082.16,8156.39,8.4796,2388.18,287,29,31.786245
2,259,395,642.78,1597.65,38.48,23.1053,21.61,9088.69,8153.52,8.5312,2388.13,287,28,29.2251
2,260,392,642.94,1593.51,38.44,23.153,21.61,9078.61,8158.73,8.4766,2388.04,287,27,51.900524
2,261,393,643.69,1594.0,38.58,23.1426,21.61,9086.97,8157.24,8.4775,2388.13,287,26,40.6473
2,262,395,643.05,1588.3,38.4,23.1573,21.61,9079.59,8157.1,8.467,2388.12,287,25,35.293507
2,263,395,643.16,1592.32,38.81,23.1446,21.61,9079.99,8159.57,8.5205,2388.14,287,24,38.248688
2,264,395,643.47,1610.1,38.67,23.2342,21.61,9086.82,8154.78,8.522,2388.15,287,23,27.71279
2,265,395,643.03,1593.48,38.66,23.0402,21.61,9085.7,8160.3,8.5185,2388.12,287,22,30.938915
2,266,397,643.14,1591.54,38.51,23.1815,21.61,9083.55,8158.06,8.461,2388.16,287,21,40.254528
2,267,395,642.96,1602.23,38.49,23.1591,21.61,9091.67,8161.44,8.4596,2388.15,287,20,33.27804
2,268,395,643.1,1602.53,38.55,23.1937,21.61,9085.07,8161.33,8.5129,2388.15,287,19,26.25319
2,269,395,643.11,1594.52,38.71,22.9897,21.61,9086.7,8159.05,8.5043,2388.14,287,18,33.637253
2,270,395,643.12,1604.32,38.59,23.1713,21.61,9083.41,8158.1,8.5204,2388.12,287,17,28.709108
2,271,395,643.87,1607.43,38.49,22.9721,21.61,9088.84,8158.97,8.5014,2388.21,287,16,6.4701366
2,272,395,643.27,1600.02,38.48,23.1781,21.61,9085.04,8155.61,8.5126,2388.2,287,15,13.5602665
2,273,394,643.71,1598.88,38.53,23.1182,21.61,9094.09,8163.69,8.5098,2388.2,287,14,13.221091
2,274,396,643.18,1598.98,38.27,23.1046,21.61,9089.3,8161.62,8.488,2388.18,287,13,18.054695
2,275,396,643.67,1595.3,38.67,23.198,21.61,9094.94,8157.59,8.5136,2388.17,287,12,24.743109
2,276,396,643.82,1605.46,38.41,23.0895,21.61,9087.19,8163.22,8.5177,2388.17,287,11,10.618545
2,277,395,643.91,1601.47,38.68,23.0609,21.61,9092.92,8171.9,8.5206,2388.17,287,10,16.429264
2,278,396,643.44,1597.61,38.49,23.0702,21.61,9096.47,8160.69,8.5285,2388.24,287,9,6.9430346
2,279,395,643.64,1594.8,38.51,23.046,21.61,9096.6,8164.77,8.5237,2388.26,287,8,9.70614
2,280,396,643.63,1594.21,38.56,23.1462,21.61,9101.42,8163.77,8.4889,2388.21,287,7,13.503278
2,281,398,643.6,1598.25,38.52,23.0385,21.61,9089.18,8167.57,8.5377,2388.15,287,6,12.57022
2,282,397,643.94,1598.56,38.44,23.094,21.61,9092.2,8168.43,8.5149,2388.18,287,5,10.693016
2,283,398,643.78,1602.03,38.42,23.0358,21.61,9084.13,8174.85,8.5199,2388.2,287,4,4.223584
2,284,395,643.91,1601.35,38.23,23.1196,21.61,9089.87,8166.83,8.5291,2388.21,287,3,6.0698266
2,285,396,643.67,1596.84,38.39,23.1155,21.61,9098.67,8164.83,8.5242,2388.22,287,2,5.9319177
2,286,395,643.44,1603.63,38.33,23.0169,21.61,9102.01,8169.97,8.4932,2388.22,287,1,6.2225327
2,287,398,643.85,1608.5,38.43,23.0848,21.61,9109.36,8175.57,8.5365,2388.21,287,0,2.6423235
3,1,391,642.04,1584.2,38.96,23.3205,21.61,9056.95,8138.4,8.4207,2388.0,179,178,211.98204
3,2,390,642.66,1587.04,39.07,23.4369,21.61,9059.67,8137.38,8.3949,2388.01,179,177,207.80376
3,3,393,642.07,1580.75,39.03,23.3162,21.61,9050.43,8137.2,8.382,2388.01,179,176,222.6564
3,4,391,642.5,1580.12,38.94,23.4901,21.61,9060.43,8139.35,8.394,2388.07,179,175,227.19333
3,5,391,641.97,1581.48,38.9,23.419,21.61,9054.36,8135.99,8.4233,2388.03,179,174,224.82565
3,6,392,642.65,1581.26,39.04,23.4656,21.61,9048.62,8137.99,8.4126,2388.08,179,173,200.27571
3,7,393,642.62,1583.68,39.03,23.4051,21.61,9051.91,8141.85,8.4369,2388.01,179,172,201.8581
3,8,392,642.23,1581.6,38.85,23.3564,21.61,9059.59,8141.47,8.4197,2388.06,179,171,192.66664
3,9,392,642.6,1581.04,39.02,23.3873,21.61,9060.04,8136.84,8.4151,2388.09,179,170,199.35068
3,10,392,642.72,1582.2,38.96,23.3129,21.61,9053.42,8130.42,8.4063,2388.05,179,169,192.63437
